start	end	type
18746	cpd:C00022;18746	type2
cpd:C00022	cpd:C00022;18746	type3
cpd:C00022;18746	cpd:C00074	type4
18770	cpd:C00022;18770	type2
cpd:C00022	cpd:C00022;18770	type3
cpd:C00022;18770	cpd:C00074	type4
109801	cpd:C03451;109801	type2
cpd:C03451	cpd:C03451;109801	type3
cpd:C03451;109801	cpd:C00546	type4
109801	cpd:C00546;109801	type2
cpd:C00546	cpd:C00546;109801	type3
cpd:C00546;109801	cpd:C03451	type4
52815	cpd:C00256;52815	type2
cpd:C00256	cpd:C00256;52815	type3
cpd:C00256;52815	cpd:C00022	type4
14651	cpd:C03451;14651	type2
cpd:C03451	cpd:C03451;14651	type3
cpd:C03451;14651	cpd:C00256	type4
14651	cpd:C00256;14651	type2
cpd:C00256	cpd:C00256;14651	type3
cpd:C00256;14651	cpd:C03451	type4
107029	cpd:C00149;107029	type2
cpd:C00149	cpd:C00149;107029	type3
cpd:C00149;107029	cpd:C00022	type4
107029	cpd:C00022;107029	type2
cpd:C00022	cpd:C00022;107029	type3
cpd:C00022;107029	cpd:C00149	type4
109264	cpd:C00149;109264	type2
cpd:C00149	cpd:C00149;109264	type3
cpd:C00149;109264	cpd:C00022	type4
17436	cpd:C00149;17436	type2
cpd:C00149	cpd:C00149;17436	type3
cpd:C00149;17436	cpd:C00022	type4
109264	cpd:C00149;109264	type2
cpd:C00149	cpd:C00149;109264	type3
cpd:C00149;109264	cpd:C00011	type4
cpd:C00149;109264	cpd:C00022	type4
17436	cpd:C00149;17436	type2
cpd:C00149	cpd:C00149;17436	type3
cpd:C00149;17436	cpd:C00011	type4
cpd:C00149;17436	cpd:C00022	type4
109264	cpd:C00022;109264	type2
cpd:C00022	cpd:C00022;109264	type3
cpd:C00022;109264	cpd:C00149	type4
17436	cpd:C00022;17436	type2
cpd:C00022	cpd:C00022;17436	type3
cpd:C00022;17436	cpd:C00149	type4
109264	cpd:C00011;cpd:C00022;109264	type2
cpd:C00011	cpd:C00011;cpd:C00022;109264	type3
cpd:C00022	cpd:C00011;cpd:C00022;109264	type3
cpd:C00011;cpd:C00022;109264	cpd:C00149	type4
17436	cpd:C00011;cpd:C00022;17436	type2
cpd:C00011	cpd:C00011;cpd:C00022;17436	type3
cpd:C00022	cpd:C00011;cpd:C00022;17436	type3
cpd:C00011;cpd:C00022;17436	cpd:C00149	type4
60525	cpd:C05993;60525	type2
cpd:C05993	cpd:C05993;60525	type3
cpd:C05993;60525	cpd:C00024	type4
64451	cpd:C05993;64451	type2
cpd:C05993	cpd:C05993;64451	type3
cpd:C05993;64451	cpd:C00024	type4
68738	cpd:C05993;68738	type2
cpd:C05993	cpd:C05993;68738	type3
cpd:C05993;68738	cpd:C00024	type4
60525	cpd:C00024;60525	type2
cpd:C00024	cpd:C00024;60525	type3
cpd:C00024;60525	cpd:C05993	type4
64451	cpd:C00024;64451	type2
cpd:C00024	cpd:C00024;64451	type3
cpd:C00024;64451	cpd:C05993	type4
68738	cpd:C00024;68738	type2
cpd:C00024	cpd:C00024;68738	type3
cpd:C00024;68738	cpd:C05993	type4
74156	cpd:C00024;74156	type2
cpd:C00024	cpd:C00024;74156	type3
cpd:C00024;74156	cpd:C00033	type4
60525	cpd:C00033;60525	type2
cpd:C00033	cpd:C00033;60525	type3
cpd:C00033;60525	cpd:C05993	type4
64451	cpd:C00033;64451	type2
cpd:C00033	cpd:C00033;64451	type3
cpd:C00033;64451	cpd:C05993	type4
68738	cpd:C00033;68738	type2
cpd:C00033	cpd:C00033;68738	type3
cpd:C00033;68738	cpd:C05993	type4
60525	cpd:C05993;60525	type2
cpd:C05993	cpd:C05993;60525	type3
cpd:C05993;60525	cpd:C00033	type4
64451	cpd:C05993;64451	type2
cpd:C05993	cpd:C05993;64451	type3
cpd:C05993;64451	cpd:C00033	type4
68738	cpd:C05993;68738	type2
cpd:C05993	cpd:C05993;68738	type3
cpd:C05993;68738	cpd:C00033	type4
76238	cpd:C00937;76238	type2
cpd:C00937	cpd:C00937;76238	type3
cpd:C00937;76238	cpd:C00546	type4
76238	cpd:C00546;76238	type2
cpd:C00546	cpd:C00546;76238	type3
cpd:C00546;76238	cpd:C00937	type4
66204	cpd:C00227;66204	type2
cpd:C00227	cpd:C00227;66204	type3
cpd:C00227;66204	cpd:C00033	type4
75572	cpd:C00227;75572	type2
cpd:C00227	cpd:C00227;75572	type3
cpd:C00227;75572	cpd:C00033	type4
68180	cpd:C00168;68180	type2
cpd:C00168	cpd:C00168;68180	type3
cpd:C00168;68180	cpd:C01146	type4
68180	cpd:C01146;68180	type2
cpd:C01146	cpd:C01146;68180	type3
cpd:C01146;68180	cpd:C00168	type4
67432	cpd:C01127;67432	type2
cpd:C01127	cpd:C01127;67432	type3
cpd:C01127;67432	cpd:C00022	type4
cpd:C01127;67432	cpd:C00048	type4
67432	cpd:C01127;67432	type2
cpd:C01127	cpd:C01127;67432	type3
cpd:C01127;67432	cpd:C00048	type4
67432	cpd:C00022;cpd:C00048;67432	type2
cpd:C00022	cpd:C00022;cpd:C00048;67432	type3
cpd:C00048	cpd:C00022;cpd:C00048;67432	type3
cpd:C00022;cpd:C00048;67432	cpd:C01127	type4
67432	cpd:C00048;67432	type2
cpd:C00048	cpd:C00048;67432	type3
cpd:C00048;67432	cpd:C01127	type4
15112	cpd:C00160;15112	type2
cpd:C00160	cpd:C00160;15112	type3
cpd:C00160;15112	cpd:C00048	type4
56185	cpd:C00160;56185	type2
cpd:C00160	cpd:C00160;56185	type3
cpd:C00160;56185	cpd:C00048	type4
76238	cpd:C00160;76238	type2
cpd:C00160	cpd:C00160;76238	type3
cpd:C00160;76238	cpd:C00048	type4
76238	cpd:C00048;76238	type2
cpd:C00048	cpd:C00048;76238	type3
cpd:C00048;76238	cpd:C00160	type4
67078	cpd:C00988;67078	type2
cpd:C00988	cpd:C00988;67078	type3
cpd:C00988;67078	cpd:C00160	type4
67078	cpd:C00160;67078	type2
cpd:C00160	cpd:C00160;67078	type3
cpd:C00160;67078	cpd:C00988	type4
12359	cpd:C00027;12359	type2
cpd:C00027	cpd:C00027;12359	type3
cpd:C00027;12359	cpd:C00007	type4
73724	cpd:C18026;73724	type2
cpd:C18026	cpd:C18026;73724	type3
cpd:C18026;73724	cpd:C20238	type4
73724	cpd:C20238;73724	type2
cpd:C20238	cpd:C20238;73724	type3
cpd:C20238;73724	cpd:C18026	type4
104776	cpd:C06002;104776	type2
cpd:C06002	cpd:C06002;104776	type3
cpd:C06002;104776	cpd:C00100	type4
104776	cpd:C00100;104776	type2
cpd:C00100	cpd:C00100;104776	type3
cpd:C00100;104776	cpd:C06002	type4
60525	cpd:C00100;60525	type2
cpd:C00100	cpd:C00100;60525	type3
cpd:C00100;60525	cpd:C05983	type4
64451	cpd:C00100;64451	type2
cpd:C00100	cpd:C00100;64451	type3
cpd:C00100;64451	cpd:C05983	type4
68738	cpd:C00100;68738	type2
cpd:C00100	cpd:C00100;68738	type3
cpd:C00100;68738	cpd:C05983	type4
380660	cpd:C00100;380660	type2
cpd:C00100	cpd:C00100;380660	type3
cpd:C00100;380660	cpd:C05983	type4
60525	cpd:C05983;60525	type2
cpd:C05983	cpd:C05983;60525	type3
cpd:C05983;60525	cpd:C00100	type4
64451	cpd:C05983;64451	type2
cpd:C05983	cpd:C05983;64451	type3
cpd:C05983;64451	cpd:C00100	type4
68738	cpd:C05983;68738	type2
cpd:C05983	cpd:C05983;68738	type3
cpd:C05983;68738	cpd:C00100	type4
380660	cpd:C05983;380660	type2
cpd:C05983	cpd:C05983;380660	type3
cpd:C05983;380660	cpd:C00100	type4
60525	cpd:C05983;60525	type2
cpd:C05983	cpd:C05983;60525	type3
cpd:C05983;60525	cpd:C00163	type4
64451	cpd:C05983;64451	type2
cpd:C05983	cpd:C05983;64451	type3
cpd:C05983;64451	cpd:C00163	type4
68738	cpd:C05983;68738	type2
cpd:C05983	cpd:C05983;68738	type3
cpd:C05983;68738	cpd:C00163	type4
380660	cpd:C05983;380660	type2
cpd:C05983	cpd:C05983;380660	type3
cpd:C05983;380660	cpd:C00163	type4
60525	cpd:C00163;60525	type2
cpd:C00163	cpd:C00163;60525	type3
cpd:C00163;60525	cpd:C05983	type4
64451	cpd:C00163;64451	type2
cpd:C00163	cpd:C00163;64451	type3
cpd:C00163;64451	cpd:C05983	type4
68738	cpd:C00163;68738	type2
cpd:C00163	cpd:C00163;68738	type3
cpd:C00163;68738	cpd:C05983	type4
380660	cpd:C00163;380660	type2
cpd:C00163	cpd:C00163;380660	type3
cpd:C00163;380660	cpd:C05983	type4
20916	cpd:C00042;20916	type2
cpd:C00042	cpd:C00042;20916	type3
cpd:C00042;20916	cpd:C00091	type4
20917	cpd:C00042;20917	type2
cpd:C00042	cpd:C00042;20917	type3
cpd:C00042;20917	cpd:C00091	type4
56451	cpd:C00042;56451	type2
cpd:C00042	cpd:C00042;56451	type3
cpd:C00042;56451	cpd:C00091	type4
20916	cpd:C00091;20916	type2
cpd:C00091	cpd:C00091;20916	type3
cpd:C00091;20916	cpd:C00042	type4
20917	cpd:C00091;20917	type2
cpd:C00091	cpd:C00091;20917	type3
cpd:C00091;20917	cpd:C00042	type4
56451	cpd:C00091;56451	type2
cpd:C00091	cpd:C00091;56451	type3
cpd:C00091;56451	cpd:C00042	type4
106557	cpd:C05984;106557	type2
cpd:C05984	cpd:C05984;106557	type3
cpd:C05984;106557	cpd:C00109	type4
16828	cpd:C05984;16828	type2
cpd:C05984	cpd:C05984;16828	type3
cpd:C05984;16828	cpd:C00109	type4
16832	cpd:C05984;16832	type2
cpd:C05984	cpd:C05984;16832	type3
cpd:C05984;16832	cpd:C00109	type4
16833	cpd:C05984;16833	type2
cpd:C05984	cpd:C05984;16833	type3
cpd:C05984;16833	cpd:C00109	type4
106557	cpd:C00109;106557	type2
cpd:C00109	cpd:C00109;106557	type3
cpd:C00109;106557	cpd:C05984	type4
16828	cpd:C00109;16828	type2
cpd:C00109	cpd:C00109;16828	type3
cpd:C00109;16828	cpd:C05984	type4
16832	cpd:C00109;16832	type2
cpd:C00109	cpd:C00109;16832	type3
cpd:C00109;16832	cpd:C05984	type4
16833	cpd:C00109;16833	type2
cpd:C00109	cpd:C00109;16833	type3
cpd:C00109;16833	cpd:C05984	type4
13171	cpd:C21018;13171	type2
cpd:C21018	cpd:C21018;13171	type3
cpd:C21018;13171	cpd:C00100	type4
cpd:C21018;13171	cpd:C15973	type4
13171	cpd:C00100;13171	type2
cpd:C00100	cpd:C00100;13171	type3
cpd:C00100;13171	cpd:C21018	type4
13171	cpd:C21018;13171	type2
cpd:C21018	cpd:C21018;13171	type3
cpd:C21018;13171	cpd:C00100	type4
12039	cpd:C00068;cpd:C00109;12039	type2
cpd:C00068	cpd:C00068;cpd:C00109;12039	type3
cpd:C00109	cpd:C00068;cpd:C00109;12039	type3
cpd:C00068;cpd:C00109;12039	cpd:C21017	type4
12040	cpd:C00068;cpd:C00109;12040	type2
cpd:C00068	cpd:C00068;cpd:C00109;12040	type3
cpd:C00109	cpd:C00068;cpd:C00109;12040	type3
cpd:C00068;cpd:C00109;12040	cpd:C21017	type4
12039	cpd:C00109;12039	type2
cpd:C00109	cpd:C00109;12039	type3
cpd:C00109;12039	cpd:C21017	type4
12040	cpd:C00109;12040	type2
cpd:C00109	cpd:C00109;12040	type3
cpd:C00109;12040	cpd:C21017	type4
12039	cpd:C21017;12039	type2
cpd:C21017	cpd:C21017;12039	type3
cpd:C21017;12039	cpd:C00109	type4
12040	cpd:C21017;12040	type2
cpd:C21017	cpd:C21017;12040	type3
cpd:C21017;12040	cpd:C00109	type4
12039	cpd:C15972;cpd:C21017;12039	type2
cpd:C15972	cpd:C15972;cpd:C21017;12039	type3
cpd:C21017	cpd:C15972;cpd:C21017;12039	type3
cpd:C15972;cpd:C21017;12039	cpd:C00068	type4
cpd:C15972;cpd:C21017;12039	cpd:C21018	type4
12040	cpd:C15972;cpd:C21017;12040	type2
cpd:C15972	cpd:C15972;cpd:C21017;12040	type3
cpd:C21017	cpd:C15972;cpd:C21017;12040	type3
cpd:C15972;cpd:C21017;12040	cpd:C00068	type4
cpd:C15972;cpd:C21017;12040	cpd:C21018	type4
12039	cpd:C21017;12039	type2
cpd:C21017	cpd:C21017;12039	type3
cpd:C21017;12039	cpd:C21018	type4
12040	cpd:C21017;12040	type2
cpd:C21017	cpd:C21017;12040	type3
cpd:C21017;12040	cpd:C21018	type4
12039	cpd:C21018;12039	type2
cpd:C21018	cpd:C21018;12039	type3
cpd:C21018;12039	cpd:C21017	type4
12040	cpd:C21018;12040	type2
cpd:C21018	cpd:C21018;12040	type3
cpd:C21018;12040	cpd:C21017	type4
69772	cpd:C01089;69772	type2
cpd:C01089	cpd:C01089;69772	type3
cpd:C01089;69772	cpd:C00164	type4
71911	cpd:C01089;71911	type2
cpd:C01089	cpd:C01089;71911	type3
cpd:C01089;71911	cpd:C00164	type4
69772	cpd:C00164;69772	type2
cpd:C00164	cpd:C00164;69772	type3
cpd:C00164;69772	cpd:C01089	type4
71911	cpd:C00164;71911	type2
cpd:C00164	cpd:C00164;71911	type3
cpd:C00164;71911	cpd:C01089	type4
117147	cpd:C00246;117147	type2
cpd:C00246	cpd:C00246;117147	type3
cpd:C00246;117147	cpd:C00136	type4
20216	cpd:C00246;20216	type2
cpd:C00246	cpd:C00246;20216	type3
cpd:C00246;20216	cpd:C00136	type4
233799	cpd:C00246;233799	type2
cpd:C00246	cpd:C00246;233799	type3
cpd:C00246;233799	cpd:C00136	type4
233801	cpd:C00246;233801	type2
cpd:C00246	cpd:C00246;233801	type3
cpd:C00246;233801	cpd:C00136	type4
264895	cpd:C00246;264895	type2
cpd:C00246	cpd:C00246;264895	type3
cpd:C00246;264895	cpd:C00136	type4
272428	cpd:C00246;272428	type2
cpd:C00246	cpd:C00246;272428	type3
cpd:C00246;272428	cpd:C00136	type4
217666	cpd:C00026;217666	type2
cpd:C00026	cpd:C00026;217666	type3
cpd:C00026;217666	cpd:C02630	type4
217666	cpd:C02630;217666	type2
cpd:C02630	cpd:C02630;217666	type3
cpd:C02630;217666	cpd:C00026	type4
14450	cpd:C00445;14450	type2
cpd:C00445	cpd:C00445;14450	type3
cpd:C00445;14450	cpd:C00101	type4
14450	cpd:C00101;14450	type2
cpd:C00101	cpd:C00101;14450	type3
cpd:C00101;14450	cpd:C00445	type4
14317	cpd:C00445;14317	type2
cpd:C00445	cpd:C00445;14317	type3
cpd:C00445;14317	cpd:C00664	type4
14317	cpd:C00664;14317	type2
cpd:C00664	cpd:C00664;14317	type3
cpd:C00664;14317	cpd:C00445	type4
17768	cpd:C00143;17768	type2
cpd:C00143	cpd:C00143;17768	type3
cpd:C00143;17768	cpd:C00445	type4
665563	cpd:C00143;665563	type2
cpd:C00143	cpd:C00143;665563	type3
cpd:C00143;665563	cpd:C00445	type4
17768	cpd:C00445;17768	type2
cpd:C00445	cpd:C00445;17768	type3
cpd:C00445;17768	cpd:C00143	type4
665563	cpd:C00445;665563	type2
cpd:C00445	cpd:C00445;665563	type3
cpd:C00445;665563	cpd:C00143	type4
100039707	cpd:C03479;100039707	type2
cpd:C03479	cpd:C03479;100039707	type3
cpd:C03479;100039707	cpd:C00445	type4
107885	cpd:C03479;107885	type2
cpd:C03479	cpd:C03479;107885	type3
cpd:C03479;107885	cpd:C00445	type4
100039707	cpd:C00445;100039707	type2
cpd:C00445	cpd:C00445;100039707	type3
cpd:C00445;100039707	cpd:C03479	type4
107885	cpd:C00445;107885	type2
cpd:C00445	cpd:C00445;107885	type3
cpd:C00445;107885	cpd:C03479	type4
434437	cpd:C00445;434437	type2
cpd:C00445	cpd:C00445;434437	type3
cpd:C00445;434437	cpd:C03479	type4
69606	cpd:C00234;69606	type2
cpd:C00234	cpd:C00234;69606	type3
cpd:C00234;69606	cpd:C00101	type4
69606	cpd:C00234;cpd:C02430;69606	type2
cpd:C00234	cpd:C00234;cpd:C02430;69606	type3
cpd:C02430	cpd:C00234;cpd:C02430;69606	type3
cpd:C00234;cpd:C02430;69606	cpd:C00101	type4
cpd:C00234;cpd:C02430;69606	cpd:C03294	type4
107747	cpd:C00234;107747	type2
cpd:C00234	cpd:C00234;107747	type3
cpd:C00234;107747	cpd:C00101	type4
216188	cpd:C00234;216188	type2
cpd:C00234	cpd:C00234;216188	type3
cpd:C00234;216188	cpd:C00101	type4
108156	cpd:C00101;108156	type2
cpd:C00101	cpd:C00101;108156	type3
cpd:C00101;108156	cpd:C00234	type4
270685	cpd:C00101;270685	type2
cpd:C00101	cpd:C00101;270685	type3
cpd:C00101;270685	cpd:C00234	type4
108156	cpd:C00234;108156	type2
cpd:C00234	cpd:C00234;108156	type3
cpd:C00234;108156	cpd:C00058	type4
270685	cpd:C00234;270685	type2
cpd:C00234	cpd:C00234;270685	type3
cpd:C00234;270685	cpd:C00058	type4
108156	cpd:C00058;108156	type2
cpd:C00058	cpd:C00058;108156	type3
cpd:C00058;108156	cpd:C00234	type4
270685	cpd:C00058;270685	type2
cpd:C00058	cpd:C00058;270685	type3
cpd:C00058;270685	cpd:C00234	type4
13361	cpd:C00415;13361	type2
cpd:C00415	cpd:C00415;13361	type3
cpd:C00415;13361	cpd:C00101	type4
13361	cpd:C00101;13361	type2
cpd:C00101	cpd:C00101;13361	type3
cpd:C00101;13361	cpd:C00415	type4
13361	cpd:C00504;13361	type2
cpd:C00504	cpd:C00504;13361	type3
cpd:C00504;13361	cpd:C00415	type4
13361	cpd:C00415;13361	type2
cpd:C00415	cpd:C00415;13361	type3
cpd:C00415;13361	cpd:C00504	type4
14317	cpd:C03479;14317	type2
cpd:C03479	cpd:C03479;14317	type3
cpd:C03479;14317	cpd:C00101	type4
14317	cpd:C00101;14317	type2
cpd:C00101	cpd:C00101;14317	type3
cpd:C00101;14317	cpd:C03479	type4
108156	cpd:C00445;108156	type2
cpd:C00445	cpd:C00445;108156	type3
cpd:C00445;108156	cpd:C00234	type4
17768	cpd:C00445;17768	type2
cpd:C00445	cpd:C00445;17768	type3
cpd:C00445;17768	cpd:C00234	type4
665563	cpd:C00445;665563	type2
cpd:C00445	cpd:C00445;665563	type3
cpd:C00445;665563	cpd:C00234	type4
108156	cpd:C00234;108156	type2
cpd:C00234	cpd:C00234;108156	type3
cpd:C00234;108156	cpd:C00445	type4
17768	cpd:C00234;17768	type2
cpd:C00234	cpd:C00234;17768	type3
cpd:C00234;17768	cpd:C00445	type4
665563	cpd:C00234;665563	type2
cpd:C00234	cpd:C00234;665563	type3
cpd:C00234;665563	cpd:C00445	type4
108156	cpd:C00143;108156	type2
cpd:C00143	cpd:C00143;108156	type3
cpd:C00143;108156	cpd:C00445	type4
108156	cpd:C00445;108156	type2
cpd:C00445	cpd:C00445;108156	type3
cpd:C00445;108156	cpd:C00143	type4
13361	cpd:C00504;13361	type2
cpd:C00504	cpd:C00504;13361	type3
cpd:C00504;13361	cpd:C00101	type4
13361	cpd:C00101;13361	type2
cpd:C00101	cpd:C00101;13361	type3
cpd:C00101;13361	cpd:C00504	type4
NA	cpd:C00143;NA	type2
cpd:C00143	cpd:C00143;NA	type3
cpd:C00143;NA	cpd:C00440	type4
17769	cpd:C00143;17769	type2
cpd:C00143	cpd:C00143;17769	type3
cpd:C00143;17769	cpd:C00440	type4
18041	cpd:C00097;cpd:C15811;18041	type2
cpd:C00097	cpd:C00097;cpd:C15811;18041	type3
cpd:C15811	cpd:C00097;cpd:C15811;18041	type3
cpd:C00097;cpd:C15811;18041	cpd:C15812	type4
18041	cpd:C00097;18041	type2
cpd:C00097	cpd:C00097;18041	type3
cpd:C00097;18041	cpd:C15812	type4
18041	cpd:C15812;18041	type2
cpd:C15812	cpd:C15812;18041	type3
cpd:C15812;18041	cpd:C00097	type4
cpd:C15812;18041	cpd:C15811	type4
29807	cpd:C00378;29807	type2
cpd:C00378	cpd:C00378;29807	type3
cpd:C00378;29807	cpd:C00068	type4
29807	cpd:C00068;29807	type2
cpd:C00068	cpd:C00068;29807	type3
cpd:C00068;29807	cpd:C00378	type4
105663	cpd:C03028;105663	type2
cpd:C03028	cpd:C03028;105663	type3
cpd:C03028;105663	cpd:C00068	type4
102216272	cpd:C00068;102216272	type2
cpd:C00068	cpd:C00068;102216272	type3
cpd:C00068;102216272	cpd:C03028	type4
11636	cpd:C00068;11636	type2
cpd:C00068	cpd:C00068;11636	type3
cpd:C00068;11636	cpd:C03028	type4
11637	cpd:C00068;11637	type2
cpd:C00068	cpd:C00068;11637	type3
cpd:C00068;11637	cpd:C03028	type4
11639	cpd:C00068;11639	type2
cpd:C00068	cpd:C00068;11639	type3
cpd:C00068;11639	cpd:C03028	type4
229949	cpd:C00068;229949	type2
cpd:C00068	cpd:C00068;229949	type3
cpd:C00068;229949	cpd:C03028	type4
633979	cpd:C00068;633979	type2
cpd:C00068	cpd:C00068;633979	type3
cpd:C00068;633979	cpd:C03028	type4
68870	cpd:C00068;68870	type2
cpd:C00068	cpd:C00068;68870	type3
cpd:C00068;68870	cpd:C03028	type4
78801	cpd:C00068;78801	type2
cpd:C00068	cpd:C00068;78801	type3
cpd:C00068;78801	cpd:C03028	type4
102216272	cpd:C03028;102216272	type2
cpd:C03028	cpd:C03028;102216272	type3
cpd:C03028;102216272	cpd:C00068	type4
11636	cpd:C03028;11636	type2
cpd:C03028	cpd:C03028;11636	type3
cpd:C03028;11636	cpd:C00068	type4
11637	cpd:C03028;11637	type2
cpd:C03028	cpd:C03028;11637	type3
cpd:C03028;11637	cpd:C00068	type4
11639	cpd:C03028;11639	type2
cpd:C03028	cpd:C03028;11639	type3
cpd:C03028;11639	cpd:C00068	type4
229949	cpd:C03028;229949	type2
cpd:C03028	cpd:C03028;229949	type3
cpd:C03028;229949	cpd:C00068	type4
633979	cpd:C03028;633979	type2
cpd:C03028	cpd:C03028;633979	type3
cpd:C03028;633979	cpd:C00068	type4
68870	cpd:C03028;68870	type2
cpd:C03028	cpd:C03028;68870	type3
cpd:C03028;68870	cpd:C00068	type4
78801	cpd:C03028;78801	type2
cpd:C03028	cpd:C03028;78801	type3
cpd:C03028;78801	cpd:C00068	type4
66566	cpd:C00068;66566	type2
cpd:C00068	cpd:C00068;66566	type3
cpd:C00068;66566	cpd:C01081	type4
11647	cpd:C01081;11647	type2
cpd:C01081	cpd:C01081;11647	type3
cpd:C01081;11647	cpd:C00378	type4
11648	cpd:C01081;11648	type2
cpd:C01081	cpd:C01081;11648	type3
cpd:C01081;11648	cpd:C00378	type4
11650	cpd:C01081;11650	type2
cpd:C01081	cpd:C01081;11650	type3
cpd:C01081;11650	cpd:C00378	type4
76768	cpd:C01081;76768	type2
cpd:C01081	cpd:C01081;76768	type3
cpd:C01081;76768	cpd:C00378	type4
100503991	cpd:C01081;100503991	type2
cpd:C01081	cpd:C01081;100503991	type3
cpd:C01081;100503991	cpd:C00378	type4
11431	cpd:C01081;11431	type2
cpd:C01081	cpd:C01081;11431	type3
cpd:C01081;11431	cpd:C00378	type4
11432	cpd:C01081;11432	type2
cpd:C01081	cpd:C01081;11432	type3
cpd:C01081;11432	cpd:C00378	type4
11433	cpd:C01081;11433	type2
cpd:C01081	cpd:C01081;11433	type3
cpd:C01081;11433	cpd:C00378	type4
56318	cpd:C01081;56318	type2
cpd:C01081	cpd:C01081;56318	type3
cpd:C01081;56318	cpd:C00378	type4
66659	cpd:C01081;66659	type2
cpd:C01081	cpd:C01081;66659	type3
cpd:C01081;66659	cpd:C00378	type4
11647	cpd:C00378;11647	type2
cpd:C00378	cpd:C00378;11647	type3
cpd:C00378;11647	cpd:C01081	type4
11648	cpd:C00378;11648	type2
cpd:C00378	cpd:C00378;11648	type3
cpd:C00378;11648	cpd:C01081	type4
11650	cpd:C00378;11650	type2
cpd:C00378	cpd:C00378;11650	type3
cpd:C00378;11650	cpd:C01081	type4
76768	cpd:C00378;76768	type2
cpd:C00378	cpd:C00378;76768	type3
cpd:C00378;76768	cpd:C01081	type4
100503991	cpd:C00378;100503991	type2
cpd:C00378	cpd:C00378;100503991	type3
cpd:C00378;100503991	cpd:C01081	type4
11431	cpd:C00378;11431	type2
cpd:C00378	cpd:C00378;11431	type3
cpd:C00378;11431	cpd:C01081	type4
11432	cpd:C00378;11432	type2
cpd:C00378	cpd:C00378;11432	type3
cpd:C00378;11432	cpd:C01081	type4
11433	cpd:C00378;11433	type2
cpd:C00378	cpd:C00378;11433	type3
cpd:C00378;11433	cpd:C01081	type4
56318	cpd:C00378;56318	type2
cpd:C00378	cpd:C00378;56318	type3
cpd:C00378;56318	cpd:C01081	type4
66659	cpd:C00378;66659	type2
cpd:C00378	cpd:C00378;66659	type3
cpd:C00378;66659	cpd:C01081	type4
54391	cpd:C00255;54391	type2
cpd:C00255	cpd:C00255;54391	type3
cpd:C00255;54391	cpd:C00061	type4
319945	cpd:C00061;319945	type2
cpd:C00061	cpd:C00061;319945	type3
cpd:C00061;319945	cpd:C00016	type4
319945	cpd:C00016;319945	type2
cpd:C00016	cpd:C00016;319945	type3
cpd:C00016;319945	cpd:C00061	type4
233016	cpd:C00255;233016	type2
cpd:C00255	cpd:C00255;233016	type3
cpd:C00255;233016	cpd:C01007	type4
18605	cpd:C00016;18605	type2
cpd:C00016	cpd:C00016;18605	type3
cpd:C00016;18605	cpd:C00061	type4
209558	cpd:C00016;209558	type2
cpd:C00016	cpd:C00016;209558	type3
cpd:C00016;209558	cpd:C00061	type4
100503991	cpd:C00061;100503991	type2
cpd:C00061	cpd:C00061;100503991	type3
cpd:C00061;100503991	cpd:C00255	type4
11431	cpd:C00061;11431	type2
cpd:C00061	cpd:C00061;11431	type3
cpd:C00061;11431	cpd:C00255	type4
11432	cpd:C00061;11432	type2
cpd:C00061	cpd:C00061;11432	type3
cpd:C00061;11432	cpd:C00255	type4
11433	cpd:C00061;11433	type2
cpd:C00061	cpd:C00061;11433	type3
cpd:C00061;11433	cpd:C00255	type4
56318	cpd:C00061;56318	type2
cpd:C00061	cpd:C00061;56318	type3
cpd:C00061;56318	cpd:C00255	type4
66659	cpd:C00061;66659	type2
cpd:C00061	cpd:C00061;66659	type3
cpd:C00061;66659	cpd:C00255	type4
107272	cpd:C06055;107272	type2
cpd:C06055	cpd:C06055;107272	type3
cpd:C06055;107272	cpd:C06054	type4
107272	cpd:C06054;107272	type2
cpd:C06054	cpd:C06054;107272	type3
cpd:C06054;107272	cpd:C06055	type4
103711	cpd:C00627;103711	type2
cpd:C00627	cpd:C00627;103711	type3
cpd:C00627;103711	cpd:C00018	type4
103711	cpd:C00018;103711	type2
cpd:C00018	cpd:C00018;103711	type3
cpd:C00018;103711	cpd:C00627	type4
103711	cpd:C00647;103711	type2
cpd:C00647	cpd:C00647;103711	type3
cpd:C00647;103711	cpd:C00018	type4
103711	cpd:C00018;103711	type2
cpd:C00018	cpd:C00018;103711	type3
cpd:C00018;103711	cpd:C00647	type4
57028	cpd:C00627;57028	type2
cpd:C00627	cpd:C00627;57028	type3
cpd:C00627;57028	cpd:C00314	type4
73373	cpd:C00627;73373	type2
cpd:C00627	cpd:C00627;73373	type3
cpd:C00627;73373	cpd:C00314	type4
57028	cpd:C00314;57028	type2
cpd:C00314	cpd:C00314;57028	type3
cpd:C00314;57028	cpd:C00627	type4
73373	cpd:C00314;73373	type2
cpd:C00314	cpd:C00314;73373	type3
cpd:C00314;73373	cpd:C00627	type4
216134	cpd:C00314;216134	type2
cpd:C00314	cpd:C00314;216134	type3
cpd:C00314;216134	cpd:C00627	type4
216134	cpd:C00627;216134	type2
cpd:C00627	cpd:C00627;216134	type3
cpd:C00627;216134	cpd:C00314	type4
57028	cpd:C00018;57028	type2
cpd:C00018	cpd:C00018;57028	type3
cpd:C00018;57028	cpd:C00250	type4
73373	cpd:C00018;73373	type2
cpd:C00018	cpd:C00018;73373	type3
